9335700 -6582 -10306 678.833 -144.952 1584976750.000000
9335900 -17039 -5272 -35.254 -1390.95 1584976750.000000
9345500 10249 -3766 -654.463 1201.65 1584976750.000000
9350000 11709 -6659 -1256.48 839.345 1584976750.000000
9350201 13736 -7223 -1028.32 1046.26 1584976750.000000
9350400 16349 -10363 -1218.22 636.889 1584976750.000000
9350500 14713 -8570 -1551.7 1006.08 1584976750.000000
9351200 32818 -19112 -969.169 310.384 1584976750.000000
9351201 31203 -19296 -2159.62 165.032 1584976750.000000
9351300 32436 -17836 -1016.99 541.621 1584976750.000000
9351400 25890 -15174 -1528.05 667.729 1584976750.000000
9351500 15632 -7805 979.253 -1027.66 1584976750.000000
9351600 7464 -2435 -1092.19 1054.95 1584976750.000000
9351601 7829 -1746 -1131.79 1255.61 1584976750.000000
9351800 35529 -17875 -1267.83 276.083 1584976750.000000
9352100 42109 -20557 -899.647 260.169 1584976750.000000
9352101 35106 -17227 -1507.48 -135.464 1584976750.000000
9352200 43158 -20641 -999.951 -50.7568 1584976750.000000
9335700 -6573 -10290 590.214 -113.156 1584976750.000000
9335900 -17031 -5366 -20.43 -1427.39 1584976750.000000
9345500 10144 -3668 -745.017 1178.45 1584976750.000000
9350000 11646 -6609 -1196.14 769.718 1584976750.000000
9350201 13704 -7128 -1040.01 1039.3 1584976750.000000
9350400 16221 -10320 -1281.81 730.309 1584976750.000000
9350500 14607 -8506 -1504.31 895.858 1584976750.000000
9351200 32730 -19080 -964.595 322.821 1584976750.000000
9351201 31073 -19292 -2161.63 9.05132 1584976750.000000
9351300 32353 -17795 -1009.81 535.217 1584976750.000000
9351400 25766 -15139 -1606 647.056 1584976750.000000
9351500 15691 -7886 960.04 -1009.62 1584976750.000000
9351600 7401 -2353 -999.242 980.532 1584976750.000000
9351601 7734 -1663 -1279.57 1185.47 1584976750.000000
9351800 35463 -17853 -1214.34 256.656 1584976750.000000
9352100 41769 -20817 -2009.19 -582.618 1584976750.000000
9352101 34985 -17251 -1495.92 -147.983 1584976750.000000
9352200 43016 -20587 -1032.41 117.969 1584976750.000000
9335700 -6574 -10279 716.949 -40.2873 1584976750.000000
9335900 -17057 -5412 -99.7006 -1355.1 1584976750.000000
9345500 10048 -3582 -803.732 1143.21 1584976750.000000
9350000 11531 -6533 -1165.32 878.297 1584976750.000000
9350201 13680 -7058 -1010.2 987.341 1584976750.000000
9350400 16135 -10240 -1272.64 790.642 1584976750.000000
9350500 14508 -8465 -1506.93 837.15 1584976750.000000
9351200 32653 -19060 -953.136 460.528 1584976750.000000
9351201 30949 -19177 -2062.68 348.383 1584976750.000000
9351300 32030 -17780 -1695.67 550.619 1584976750.000000
9351400 25751 -15143 -1290.21 486.555 1584976750.000000
9351500 15707 -7907 875.973 -943.769 1584976750.000000
9351600 7385 -2322 -783.036 805.47 1584976750.000000
9351601 7683 -1586 -1191.67 1064.52 1584976750.000000
9351800 35379 -17847 -1209.29 274.557 1584976750.000000
9352100 41620 -20913 -2007.26 -870.924 1584976750.000000
9352101 34828 -17342 -1637 -345.299 1584976750.000000
9352200 42903 -20564 -1003.97 142.177 1584976750.000000
9335700 -6521 -10287 672.904 -41.9299 1584976750.000000
9335900 -17079 -5504 -115.167 -1268.82 1584976750.000000
9345500 9982 -3550 -695.726 1071.32 1584976750.000000
9350000 11395 -6465 -1292.82 803.19 1584976750.000000
9350201 13635 -6976 -963.675 1022.37 1584976750.000000
9350400 16027 -10153 -1289.88 716.277 1584976750.000000
9350500 14396 -8416 -1484.11 867.696 1584976750.000000
9351200 32587 -19020 -951.952 359.357 1584976750.000000
9351201 30990 -19160 -804.713 129.109 1584976750.000000
9351300 31869 -17718 -1753.96 779.417 1584976750.000000
9351400 25653 -15113 -1306.21 524.232 1584976750.000000
9351500 15790 -8034 918.975 -1020.38 1584976750.000000
9351600 7325 -2288 -731.229 640.091 1584976750.000000
9351601 7566 -1503 -1433.71 1157.73 1584976750.000000
9351800 35257 -17828 -1298.37 97.8946 1584976750.000000
9352100 41474 -20969 -2041.99 -939.927 1584976750.000000
9352101 34726 -17316 -1580.91 -219.163 1584976750.000000
9352200 42807 -20605 -953.951 24.1512 1584976750.000000
9335700 -6499 -10265 772.795 6.13049 1584976750.000000
9335900 -17107 -5587 -189.408 -1191.05 1584976750.000000
